date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:33	4405/4405	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:44%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/keycodes.min.js?ver=184b321fa2d3bc7fd173	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/keycodes.min4ff5.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:34	3442/3442	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:44%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/priority-queue.min.js?ver=422e19e9d48b269c5219	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/priority-queue.mind972.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:34	26115/26115	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:44%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/data.min.js?ver=90cebfec01d1a3f0368e	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/data.min4769.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:34	2620/2620	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:44%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/private-apis.min.js?ver=6f247ed2bc3571743bba	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/private-apis.mindeff.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:34	9244/9244	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:44%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/redux-routine.min.js?ver=d86e7e9f062d7582f76b	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/redux-routine.minc83e.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:35	2469/2469	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2001:56:44%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/primitives.min.js?ver=dfac1545e52734396640	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/primitives.minda39.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:35	392/392	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2011:34:30%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/warning.min.js?ver=4acee5fc2fd9a24cefc2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/warning.min5558.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:35	33758/33758	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-data.js?ver=c4782bb69c6088a91e3c9e57eec438e2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-data740f.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:36	1633/1633	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2011:34:30%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/data-controls.min.js?ver=e10d473d392daa8501e8	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/data-controls.min8399.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:36	837/837	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2011:34:30%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/html-entities.min.js?ver=36a4a255da7dd2e1bf8e	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/html-entities.min68f0.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:37	2425/2425	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2001:44:04%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/notices.min.js?ver=9c1575b7a31659f45a45	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/notices.minb2dc.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:37	2013/2013	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-middleware.js?ver=4762048a52298c3edbcd0e8c86a24331	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-middleware72cc.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:37	4316/4316	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-shared-hocs.js?ver=5b7a5ba123a336c3d7159fe4181e375b	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-shared-hocs751f.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:37	3511/3511	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-shared-context.js?ver=38b8e4943a99efd126c509a65df0688e	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-shared-contextbce4.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:38	2703/2703	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/price-format.js?ver=83a0ea7448c2abea6bbfc3ff5713212f	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/price-format4a75.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:38	2508/2508	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2011:34:30%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/a11y.min.js?ver=ecce20f002eda4c19664	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/a11y.min65c7.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:39	498/498	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2011:34:30%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/dom-ready.min.js?ver=392bdd43726760d1f3ca	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/dom-ready.minded6.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:39	5738/5738	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2011:34:30%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/autop.min.js?ver=43197d709df445ccf849	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/autop.mincea0.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:39	4936/4936	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2001:44:04%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/plugins.min.js?ver=0d1b90278bae7df6ecf9	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/plugins.minfbc0.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:39	2628/2628	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Nov%202022%2001:44:04%20GMT	https://medic.mhrtheme.com/wp-includes/js/dist/wordcount.min.js?ver=feb9569307aec24292f2	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-includes/js/dist/wordcount.min633e.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:40	162079/162079	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2031%20Oct%202022%2013:42:04%20GMT	https://medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/checkout-frontend.js?ver=79dc332c10cbe7cce19ffc25e8e1d857	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/checkout-frontendfdc9.js	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:41	2753/2753	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:40%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/product/442	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/product/442.json	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:42	2729/2729	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:41%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fnon-touch-thermometer%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed202d.json	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2011:54:41%20GMT	https://medic.mhrtheme.com/?p=442	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/index6c6e.html	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:42	797/797	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/product/non-touch-thermometer/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/non-touch-thermometer/feed/index.html	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:43	2834/2834	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:54:43%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fnon-touch-thermometer%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embedfced	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:44	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:43%20GMT	https://medic.mhrtheme.com/product/non-touch-thermometer/?add-to-cart=443	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/non-touch-thermometer/index1179.html	(from https://medic.mhrtheme.com/product/non-touch-thermometer/)
17:24:44	2735/2735	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:44%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/product/441	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/product/441.json	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:44	779/779	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/product/patient-monitor/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/patient-monitor/feed/index.html	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:45	2699/2699	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:44%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fpatient-monitor%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed98d4.json	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2011:54:44%20GMT	https://medic.mhrtheme.com/?p=441	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/indexdf01.html	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:45	2804/2804	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:54:45%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fpatient-monitor%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed9967	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:46	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:46%20GMT	https://medic.mhrtheme.com/product/patient-monitor/?add-to-cart=439	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/patient-monitor/indexb0c6.html	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:46	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:46%20GMT	https://medic.mhrtheme.com/product/patient-monitor/?add-to-cart=444	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/patient-monitor/index39d7.html	(from https://medic.mhrtheme.com/product/patient-monitor/)
17:24:46	2744/2744	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:46%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/product/440	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/product/440.json	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:46	788/788	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/product/object-thermometer/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/object-thermometer/feed/index.html	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:47	2714/2714	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:47%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fobject-thermometer%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed391f.json	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2011:54:47%20GMT	https://medic.mhrtheme.com/?p=440	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/indexe982.html	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:47	2819/2819	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:54:47%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fobject-thermometer%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embedd6a7	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:48	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:48%20GMT	https://medic.mhrtheme.com/product/object-thermometer/?add-to-cart=443	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/object-thermometer/index1179.html	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:49	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:48%20GMT	https://medic.mhrtheme.com/product/object-thermometer/?add-to-cart=444	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/object-thermometer/index39d7.html	(from https://medic.mhrtheme.com/product/object-thermometer/)
17:24:49	2744/2744	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:48%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/product/439	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/product/439.json	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:49	785/785	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/product/esperanza-inhaler/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/esperanza-inhaler/feed/index.html	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:49	2709/2709	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:49%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fesperanza-inhaler%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed3d9c.json	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2011:54:49%20GMT	https://medic.mhrtheme.com/?p=439	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/indexfcc0.html	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:50	2814/2814	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:54:50%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fproduct%2Fesperanza-inhaler%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed5ef8	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:51	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:50%20GMT	https://medic.mhrtheme.com/product/esperanza-inhaler/?add-to-cart=444	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/esperanza-inhaler/index39d7.html	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:51	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:51%20GMT	https://medic.mhrtheme.com/product/esperanza-inhaler/?add-to-cart=441	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product/esperanza-inhaler/index42d1.html	(from https://medic.mhrtheme.com/product/esperanza-inhaler/)
17:24:51	3076/3076	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/product-category/turnout/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product-category/turnout/feed/index.html	(from https://medic.mhrtheme.com/product-category/turnout/)
17:24:51	630/630	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:51%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/product_cat/29	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/product_cat/29.json	(from https://medic.mhrtheme.com/product-category/turnout/)
17:24:54	12376/12376	---MCZ	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/shop/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/feed/index.html	(from https://medic.mhrtheme.com/shop/)
17:24:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:52%20GMT	https://medic.mhrtheme.com/product-category/turnout/?add-to-cart=439	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/product-category/turnout/indexb0c6.html	(from https://medic.mhrtheme.com/product-category/turnout/)
17:24:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:52%20GMT	https://medic.mhrtheme.com/shop/?add-to-cart=438	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/index4b36.html	(from https://medic.mhrtheme.com/shop/)
17:24:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:52%20GMT	https://medic.mhrtheme.com/shop/?add-to-cart=443	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/index1179.html	(from https://medic.mhrtheme.com/shop/)
17:24:55	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:55%20GMT	https://medic.mhrtheme.com/shop/?add-to-cart=444	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/index39d7.html	(from https://medic.mhrtheme.com/shop/)
17:24:55	5937/5937	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:55%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/posts/363	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/posts/363.json	(from https://medic.mhrtheme.com/leading-you-to-health/)
17:24:56	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:55%20GMT	https://medic.mhrtheme.com/shop/?add-to-cart=439	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/indexb0c6.html	(from https://medic.mhrtheme.com/shop/)
17:24:56	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:55%20GMT	https://medic.mhrtheme.com/shop/?add-to-cart=442	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/index4489.html	(from https://medic.mhrtheme.com/shop/)
17:24:56	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2009%20Jul%202023%2011:54:56%20GMT	https://medic.mhrtheme.com/shop/?add-to-cart=440	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/index874d.html	(from https://medic.mhrtheme.com/shop/)
17:24:57	2718/2718	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:56%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fleading-you-to-health%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed50fd.json	(from https://medic.mhrtheme.com/leading-you-to-health/)
17:24:57	136250/136250	---MCZ	200	added ('OK')	text/html	date:Sun,%2009%20Jul%202023%2011:54:57%20GMT	https://medic.mhrtheme.com/shop/page/2/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/shop/page/2/index.html	(from https://medic.mhrtheme.com/shop/)
17:24:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2009%20Jul%202023%2011:54:57%20GMT	https://medic.mhrtheme.com/?p=363	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/index481e.html	(from https://medic.mhrtheme.com/leading-you-to-health/)
17:24:57	781/781	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/leading-you-to-health/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/leading-you-to-health/feed/index.html	(from https://medic.mhrtheme.com/leading-you-to-health/)
17:24:58	2825/2825	---M-Z	200	added ('OK')	text/xml	date:Sun,%2009%20Jul%202023%2011:54:57%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fleading-you-to-health%2F&format=xml	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embedf64e	(from https://medic.mhrtheme.com/leading-you-to-health/)
17:24:59	5931/5931	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:58%20GMT	https://medic.mhrtheme.com/wp-json/wp/v2/posts/362	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/wp/v2/posts/362.json	(from https://medic.mhrtheme.com/the-culture-of-care/)
17:24:59	775/775	---M-Z	200	added ('OK')	application/rss+xml	etag:%221328f53a46ddcb5ee49cb5fa8ac84a48%22	https://medic.mhrtheme.com/the-culture-of-care/feed/	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/the-culture-of-care/feed/index.html	(from https://medic.mhrtheme.com/the-culture-of-care/)
17:24:59	2704/2704	---M-Z	200	added ('OK')	application/json	date:Sun,%2009%20Jul%202023%2011:54:59%20GMT	https://medic.mhrtheme.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmedic.mhrtheme.com%2Fthe-culture-of-care%2F	C:/Users/SofiyanSaboor/Desktop/DRPRASHANT/DRPRASHANT/medic.mhrtheme.com/wp-json/oembed/1.0/embed1c0d.json	(from https://medic.mhrtheme.com/the-culture-of-care/)
